"","q_n","date","ISPREAD","EEFR","RET","SMB","HML","MOM","VXO","CSPREAD","TERM","TED","CISS","ADS","GDP_real"
"2420",111,2013-08-16,-0.352753360439853,-0.0108364100384613,0.153986482859824,0.573364734141431,0.203712048460901,-0.0689124645862937,0.216675856093267,0.0834235523584281,-0.295101129838199,0.189926745662644,0.350966069557859,0.203602039473528,0.70162792835568
"2421",111,2013-08-17,-0.352753360439853,-0.0587575173599346,0.153986482859824,0.573364734141431,0.203712048460901,-0.0689124645862937,0.216675856093267,0.0834235523584281,-0.295101129838199,0.189926745662644,0.350966069557859,0.203952002533603,0.70162792835568
"2422",111,2013-08-18,-0.352753360439853,-0.0127168232047415,0.153986482859824,0.573364734141431,0.203712048460901,-0.0689124645862937,0.216675856093267,0.0834235523584281,-0.295101129838199,0.189926745662644,0.350966069557859,0.264864766399145,0.70162792835568
"2423",111,2013-08-19,-0.363389852449508,-0.0161165858898694,0.160535733439555,-0.0450477930633637,0.411973398079227,-0.134523045776405,0.277345628160381,0.0923156332816947,-0.294586351382232,0.186985134359688,0.330295933235094,0.266568851587755,0.70162792835568
"2424",111,2013-08-20,-0.359204604777563,-0.0466633865536788,0.0153201736898097,-0.0847790774458149,0.143077282003862,0.0275953381568171,0.278184435328448,0.0923156332816947,-0.311081503077649,0.181317840976084,0.293838973237572,0.268090446475101,0.70162792835568
"2425",111,2013-08-21,-0.370451546655031,-0.0603044411513223,0.250947050791005,-0.108036169513814,0.0328313307708704,0.169823282718292,0.247774451087349,0.110099795128226,-0.31915244605802,0.180977107789046,0.291750221338201,0.269435053123881,0.70162792835568
"2426",111,2013-08-22,-0.371061996522843,-0.03886465836932,-0.3450561226545,0.265357549920229,0.151611854390031,0.0726897864526006,0.260025301748762,0.101207714204961,-0.328568546201786,0.182592585065552,0.280619378938727,0.269579172306395,0.70162792835568
"2427",111,2013-08-23,-0.348917288403185,-0.0295722743738452,0.463251179438245,0.0975209783789276,-0.0402591562563011,0.0845868442824279,0.281204636514358,0.0923156332816947,-0.321213776717052,0.188754919274222,0.257229166914934,0.267625847969021,0.70162792835568
"2428",111,2013-08-24,-0.348917288403185,-0.0436285017307949,0.463251179438245,0.0975209783789276,-0.0402591562563011,0.0845868442824279,0.281204636514358,0.0923156332816947,-0.321213776717052,0.188754919274222,0.257229166914934,0.264069997442653,0.70162792835568
"2429",111,2013-08-25,-0.348917288403185,-0.0532010461954408,0.463251179438245,0.0975209783789276,-0.0402591562563011,0.0845868442824279,0.281204636514358,0.0923156332816947,-0.321213776717052,0.188754919274222,0.257229166914934,0.260061018075983,0.70162792835568
