"","q_n","date","GDP(-1)","ISPREAD","EEFR","RET","SMB","HML","MOM","VXO","CSPREAD","TERM","TED","ADS"
"12011",132,2018-11-19,1418.94075291529,87.6564422506578,15.8886077430932,21.7655855278657,24.6504665341628,24.6835089771917,26.4632488566779,42.6896813464162,57.1775297475557,95.0554918924387,35.9663025342217,26.174447242462
"12012",132,2018-11-20,3151.42560333765,96.1044658023483,15.8287668616188,22.8932585151048,26.1535388609798,25.3981794251734,28.5700566857121,41.2737355188606,56.9602776356347,103.384101812534,37.1147818151818,24.8655329642366
"12013",132,2018-11-21,1044.68001148225,90.136469734792,16.2653556815997,22.1140374563148,24.7132054801909,25.3642186735879,26.6450675284825,42.8095640662941,57.7301132593116,102.791609337091,35.0012217422959,26.3648822102932
"12014",132,2018-11-22,1746.03356708586,90.9521002901366,17.1314365399304,22.3142116880137,24.821410996405,26.5914271975191,26.9625644916123,41.218290766045,54.3156070508928,99.0016782226923,33.4662695273855,25.197993683565
"12015",132,2018-11-23,7405.30250631843,95.7850276895677,18.1867650965898,21.8033554615434,23.6071621403672,28.1873930730282,26.1581885590242,39.9316893336791,54.6381520588821,105.153181488745,32.6479641488362,24.4947931057682
"12016",132,2018-11-24,2078.70891185855,89.6039959795775,18.5092744251145,20.8584107918728,22.7403842017624,25.2239958985749,23.1368734987066,37.1322607846243,52.5244548523458,89.4369165583376,30.5972567536688,22.5641262456331
"12017",132,2018-11-25,1684.80796725783,85.8372862772366,18.9957091121491,21.6064774671985,23.682052230625,26.6251625608666,23.9788463437814,38.3917623845535,51.828091931715,91.7264879814095,31.5098821904275,23.3290283574888
"12018",132,2018-11-26,8020.08910324782,93.9262789556119,18.3206168438241,21.7032083343718,23.7977794480638,25.4036152323538,24.6299702890559,38.0958887488224,55.7979465073708,97.7182163414609,31.5150248166407,22.6184325244393
"12019",132,2018-11-27,4195.74036042352,96.0554323551361,19.2225157795616,22.1311698842043,24.2782610124026,26.4645974640242,25.9629513158555,39.7551734011157,52.1320325930344,108.606799701918,32.8995386054697,23.3992824281252
"12020",132,2018-11-28,1038.66749512358,94.6533130855177,19.2699512392404,24.432723159919,26.3355544939481,28.5694825625791,30.713426075817,39.0468578399317,50.1619214194222,134.866240390546,34.9073585117785,23.7463808005625
"12021",132,2018-11-29,1009.82053743463,134.583831525989,20.6435342283247,26.269674824154,27.3197944971691,31.4726225385569,31.4751149778059,47.3672111555535,78.9382540438518,147.208393229272,39.8271304888415,23.6018280455162
"12022",132,2018-11-30,879.558962799788,136.772698138606,20.4283024728024,25.8176352851874,26.5064743985372,30.8895974126327,31.053421380838,48.885640761263,82.7935154513585,145.110717083037,40.7329186131324,23.700677629776
"12023",132,2018-12-01,834.920995125238,137.223535717473,20.464176334982,25.8527252015617,26.4798287492921,30.8998575222891,31.3190811309612,48.8051938348127,82.4593624921667,147.190368861335,41.0101654941551,23.7915999817485
"12024",132,2018-12-02,997.829710032051,133.751190580269,20.4296813939873,25.9006381034662,26.7781937143603,30.8502124682676,30.7401288783825,49.808625047046,85.9607883379212,139.506586591688,40.1511595590901,23.6593224294841
"12025",132,2018-12-03,930.013361342581,131.334803182386,20.8666713008058,25.7783841053062,27.2704230943741,30.6787475508831,31.2233744955305,49.7029782809438,80.0198882552342,141.846747320649,40.4244112747028,24.0367807862696
"12026",132,2018-12-04,1152.85642970537,124.877910510357,20.6018083648455,25.456674913688,26.9354070620632,30.6592351314457,30.2317110664467,51.3222215298637,85.1048638621374,129.56583550739,39.4281087281448,23.6070869132391
"12027",132,2018-12-05,984.682510918654,134.370332808838,20.9357059704607,26.8499318055405,28.1120731571172,31.7325791935469,30.4697171680966,50.327283908854,89.7890727250303,135.108177374605,40.2853716422906,24.3701551938855
"12028",132,2018-12-06,1207.65293443992,138.538400699327,21.0134974807807,25.910460687791,28.7713240451482,31.0513981159618,29.4735883960393,46.6518445267238,72.3505650862287,152.217691636205,44.3177539316053,25.4542521048425
"12029",132,2018-12-07,1076.10035350837,137.670856522407,20.8510034231355,25.8306392943314,27.854113288241,31.8078302793403,30.3471812394202,44.1504231563555,74.351093757553,159.462143622459,42.1928377434224,25.277366233928
"12030",132,2018-12-08,1103.47878208263,135.970412616696,21.1295093482266,26.1199962985265,28.181860535023,32.0724532323864,30.5286504253428,44.3855714970721,75.2569780034432,156.568503918136,42.1327697542747,25.30175377571
"12031",132,2018-12-09,1133.4985090221,133.892048925568,21.3722597816478,26.2637891524124,28.4256060895454,32.2755644423273,30.6435383343875,44.5783876679817,75.6370775245555,152.569698286065,42.0846058183397,25.3182022507609
"12032",132,2018-12-10,2409.43113685182,105.446857893755,22.3868069120173,26.0489998282805,28.3008665226514,33.2052204623548,29.7941613526768,44.1868532903905,85.0220192272974,115.323898494944,38.4983145330801,23.4530997460631
"12033",132,2018-12-11,826.675337857003,96.1183749091882,20.858168855157,23.946809434565,26.9757909121599,31.2725654291747,26.8410176478819,42.3755902564289,81.9219928173049,101.512191779335,35.3266004618932,22.651915100152
"12034",132,2018-12-12,958.087229560666,126.740970037686,24.4347776282143,28.3992934120517,29.7079000842832,33.8793760308565,34.0075444390261,47.4854834914196,73.1136222302451,154.817968723866,45.585200878475,26.1614844551684
"12035",132,2018-12-13,1457.9376602706,115.110146630054,23.6541747446545,27.7222828657403,28.8430564546605,33.5564433579782,32.6225328511243,47.2277844307448,78.9578056273045,132.744927490807,43.3826943444955,25.144269316232
"12036",132,2018-12-14,1104.97021708712,114.375496574223,23.7717459858345,28.1758229807888,29.1905305755609,33.7410730584959,33.1886460808996,48.1988277754886,80.3605534270908,134.52127017853,44.1581791506764,25.5812718300768
"12037",132,2018-12-15,1637.594732816,106.438057931518,23.3398729291153,27.573744389996,29.0133702075858,33.4760938344305,32.0667298174079,46.721172776489,80.5004918070895,126.166012856675,42.7381067457209,25.1677986205887
"12038",132,2018-12-16,1174.21702317889,107.86604935669,23.3772606140825,27.9405221031323,29.160815502225,33.499249997477,32.7312961485449,47.6222687880285,82.880467622122,127.961340270088,43.8088033474588,25.3838494011591
"12039",132,2018-12-17,1556.83504528393,109.336210455446,23.3227701418415,27.3779882399036,28.8999758385356,33.0987069137133,32.2773928761422,48.2762888228664,82.5330406321591,121.190203043608,42.8400938773846,25.3290293209862
"12040",132,2018-12-18,2459.39543847551,94.7116389822028,22.3070495913927,25.5344053004051,27.8437842385699,31.8585964563555,28.5435340159891,45.3881913858025,86.623407480801,102.717636353272,38.8915345006106,24.012199013153
"12041",132,2018-12-19,5792.37898175115,88.6542099235982,21.5794009605353,24.7934475933764,26.9874855082943,30.7983922564878,27.7494136900618,45.2167913801926,87.9246107879145,93.1973856471906,39.5243332597685,24.1138310052893
"12042",132,2018-12-20,2062.27979871433,85.4127510612053,21.3368912432824,24.0994186087283,26.7571109649894,30.4707158622771,26.7023094235565,44.4843020265597,87.8114397811687,88.1276875327962,38.1827626635003,24.0477967983576
"12043",132,2018-12-21,4241.81396313077,87.4409265082134,21.3776791384918,24.9622837958537,26.9362868484394,30.6015254024432,27.9999682744825,45.6012468711363,89.1856154342351,90.8469770343475,40.5735004325163,24.7039466744358
